Gameno,Group,TeamId,Continent,Opponent,Score,Win,Ranking202306,Formation,Position,Best,PassesAttempted,PassesCompleted,PassesCompletedPct,SwitchesOfPlay,CrossesAttempted,CrossesCompleted,LineBreaksAttempted,LineBreaksCompleted,LineBreaksCompletedPct,Ballprogressins,Takeone,StepIns,AttemptsatGoal,Goals,TotalOffers,InFront,InBetween,OutToIn,IntoOut,InBehind,NoMovement,OffersReceived,TacklesMade,TacklesWon,Blocks,Interceptions,PressingDirect,PressingIndirect,DuelsWonAerial,DuelsWonPhysical,PossessionContestsWon,Clearances,LooseBallReceptions,PushingOn,PushingOnIntoPressing,PossessionRegains,PossessionInterrupted,TotalDistance_m,WalkingDistance,JoggingDistance,RunningDistance,VeryHighSpeedDistance,MaxSprintDistance,HighSpeedRunCount,TopSpeedSprintCount,TopSpeed,TeamScore,Defenders,Midfielders,Forwards,TacklesWonPct,CrossesCompletedPct
33,A,NEWZELAND,OFC,SWITZERLAND,0?€0,DRAW,26,4_4_2,FW,Substitutions,15,8,53%,0,2,1,4,1,25%,0,0,0,0,0,7,1,0,0,2,1,3,4,1,0,4,0,5,12,0,0,0,2,4,10,6,0,3,5396,1769.9,1841.1,1395.4,289.8,99.3,120,18,32.2,0,4,4,2,0,50
33,A,NEWZELAND,OFC,SWITZERLAND,0?€0,DRAW,26,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
33,A,NEWZELAND,OFC,SWITZERLAND,0?€0,DRAW,26,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,DF,STARTING,50,40,0.8,0,2,0,26,19,0.73,1,0,1,1,0,19,5,2,0,0,4,8,11,4,0,7,3,6,15,0,0,0,8,5,29,4,4,12,10003.3,3419.1,4099.4,1991.7,370.1,123,163,28,29.9,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,DF,STARTING,27,21,0.78,0,0,0,9,4,0.44,1,1,0,0,0,4,0,0,0,0,0,4,3,2,2,3,2,3,7,5,0,5,11,6,15,5,10,10,9278.2,3819.8,3252.9,1649.7,368.3,187.4,149,32,29,0,4,4,2,100,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,MF,STARTING,41,25,0.61,0,0,0,21,12,0.57,1,1,0,1,0,41,13,24,3,0,0,1,12,5,3,1,1,13,22,8,0,10,6,14,13,6,10,7,11891.4,3343.9,3701.8,4068.1,593.4,184.3,254,46,28,0,4,4,2,60,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,FW,STARTING,26,24,0.92,1,4,0,8,7,0.87,6,4,2,0,0,28,4,0,0,1,15,8,6,3,1,1,0,7,8,0,0,1,0,6,8,6,2,0,9361.4,4178,2600.6,1810.5,500.8,270.5,143,39,32.5,0,4,4,2,33.33333333,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,MF,STARTING,22,15,0.68,1,3,1,9,4,0.44,1,0,1,1,0,65,5,38,1,8,11,2,11,2,2,1,0,6,11,2,0,2,1,9,27,9,2,2,10299.3,3825.1,3506.9,2503.8,372.8,90.6,199,28,31,0,4,4,2,100,33.33333333
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,DF,STARTING,36,28,0.78,0,0,0,12,8,0.66,0,0,0,0,0,8,3,0,0,0,0,5,2,8,2,3,1,6,4,1,0,1,4,11,12,5,5,7,8862.5,2955.7,3230.4,2082.7,469.7,123.2,182,38,28.8,0,4,4,2,25,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,FW,STARTING,15,9,0.6,0,1,0,3,1,0.33,2,0,2,3,0,38,1,10,1,0,23,3,9,1,0,1,0,2,19,4,1,5,2,7,17,9,3,1,9359.5,3662.4,3292.7,1875.6,360.3,167.5,170,38,28.1,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,DF,STARTING,37,29,0.78,0,0,0,14,9,0.64,2,0,2,0,0,9,3,0,0,0,0,6,3,0,0,7,2,7,10,2,0,4,12,6,13,6,9,6,9365.4,3478.3,3384.6,1892.7,315.6,293.1,162,39,31.5,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,FW,STARTING,18,8,0.44,0,2,1,4,1,0.25,0,0,0,0,0,24,1,5,2,4,5,7,11,3,0,5,1,4,13,3,0,3,3,10,9,7,4,4,6728,1641,2874.9,1708.9,372.1,131.2,139,31,26.8,0,4,4,2,0,50
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,MF,STARTING,17,12,0.71,1,1,1,5,5,1,0,0,0,2,0,19,2,8,2,2,2,3,7,1,1,1,0,5,18,3,0,4,3,3,15,7,3,2,8040.9,2817.5,2557.8,2265.1,355.4,45,156,29,28.9,0,4,4,2,100,100
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,GK,STARTING,33,15,0.45,0,0,0,19,7,0.36,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,4322.1,2885,1050.7,312.5,74.3,0,33,8,22.9,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,DF,Substitutions,5,4,0.8,0,1,1,3,3,1,0,0,0,0,0,3,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,2,0,1,0,1,1,1004.8,235.8,388.4,319,61.5,0,22,3,22,0,4,4,2,0,100
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,MF,Substitutions,12,6,0.5,0,0,0,6,1,0.16,0,0,0,0,0,9,6,2,1,0,0,0,3,2,0,2,1,4,8,3,0,3,0,3,6,2,3,2,2815.8,856.3,1233,606.2,61.9,58.3,44,5,26.4,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,FW,Substitutions,10,5,0.5,0,5,1,6,3,0.5,1,0,1,2,0,20,3,0,0,0,3,14,8,1,1,1,0,2,3,1,0,1,1,6,1,1,3,1,4537.9,1837.4,1260.2,1017.9,275.5,146.6,77,22,28.5,0,4,4,2,100,20
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
1,A,NORWAY,UEFA,NEW ZELAND,0?€1,LOSE,12,4_4_2,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,DF,STARTING,70,60,86%,0,4,1,19,13,68%,0,0,0,2,0,60,28,3,1,1,5,22,31,3,0,2,0,4,7,0,0,1,2,10,14,7,0,2,10784.9,3508.3,4378.7,2263.8,489.6,144.5,172,45,32.7,6,4,3,3,0,25
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,DF,STARTING,118,112,95%,0,0,0,44,40,90%,2,0,2,0,0,28,8,0,0,0,1,19,7,0,0,1,3,0,2,1,0,2,7,15,3,1,7,2,10372.3,3854.3,4176.9,1919.9,343.3,77.8,162,36,29.8,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,MF,STARTING,89,75,84%,5,2,2,25,19,76%,1,1,0,1,0,87,31,44,2,3,3,4,31,1,0,0,0,2,16,0,0,0,3,3,19,9,0,2,11577.9,3395.8,5250.6,2710.4,201.5,20.8,211,22,32.4,6,4,3,3,0,100
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,FW,STARTING,28,25,89%,0,12,2,8,6,75%,8,4,4,7,1,33,2,4,1,1,12,13,17,0,0,1,0,1,13,2,1,3,0,8,9,6,2,0,8393.2,3082.8,3000.6,1525.9,419.7,364.3,128,44,32.9,6,4,3,3,0,16.66666667
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,MF,STARTING,25,21,84%,1,6,3,7,4,57%,1,0,1,5,1,99,12,30,2,0,47,8,22,2,1,6,0,3,2,2,0,2,2,3,4,2,7,2,11271.7,3918,4001.5,2393,636.9,321.2,197,60,31.7,6,4,3,3,50,50
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,DF,STARTING,45,37,82%,1,3,2,8,5,62%,0,0,0,0,0,31,8,1,0,0,6,16,9,2,1,1,1,4,6,5,0,6,9,13,10,2,6,8,7420.1,2157.8,3028.1,1643.5,425.9,164,149,35,31.6,6,4,3,3,50,66.66666667
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,DF,STARTING,62,59,95%,0,0,0,9,8,88%,0,0,0,0,0,2,0,0,0,0,0,2,0,3,1,1,1,6,8,0,0,0,0,11,7,3,3,0,8151.7,2894.7,2932.2,1913.2,298.4,113.3,151,30,30.1,6,4,3,3,33.33333333,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,MF,STARTING,40,33,82%,0,4,1,10,4,40%,2,2,0,2,0,43,8,17,2,4,9,3,18,0,0,0,1,1,1,2,0,2,9,4,4,1,9,3,7904.9,2516.1,2939.8,1902.7,440.3,105.9,152,38,32.1,6,4,3,3,0,25
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,FW,STARTING,14,11,79%,0,4,1,7,7,100%,1,0,1,3,0,35,4,2,1,1,13,14,12,1,0,4,0,1,3,1,0,1,1,4,3,1,1,4,7384.6,2929.5,2343.9,1526.4,263.6,321.2,119,35,30,6,4,3,3,0,25
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,FW,STARTING,15,12,80%,0,1,0,3,2,66%,0,0,0,6,3,29,1,7,0,0,21,0,7,0,0,0,0,1,25,9,0,10,1,0,22,14,1,1,11390.7,3822.7,3425.2,2779.3,923.8,439.7,254,86,31.7,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,GK,STARTING,29,21,72%,0,0,0,10,5,50%,0,0,0,0,0,10,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4932.7,3274.3,1257.8,359.6,41.4,0,37,6,21.8,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,DF,Substitutions,37,33,89%,1,1,0,17,14,82%,0,0,0,0,0,11,4,0,0,0,0,7,7,0,0,0,1,0,1,0,0,0,2,3,2,1,1,1,4395.9,1160.9,1919.7,1136.3,142.4,36.5,79,15,31.9,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,DF,Substitutions,18,18,100%,0,0,0,4,4,100%,1,0,1,0,0,2,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,2,2,2,0,2,1,2480.6,680.2,1082,552.4,88.6,77.4,51,9,30.3,6,4,3,3,100,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,MF,Substitutions,25,23,92%,1,0,0,10,8,80%,0,0,0,2,0,30,15,8,0,1,1,5,7,1,1,1,0,1,2,2,0,2,3,5,2,1,3,2,4688.9,1012.3,1702.5,1657.5,230.2,86.3,115,18,29.8,6,4,3,3,100,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,FW,Substitutions,14,11,79%,0,2,0,6,2,33%,3,3,0,0,0,25,2,8,0,2,6,7,7,0,0,0,0,2,0,0,0,1,0,3,0,0,1,0,4116.4,1082.2,1634.2,950.9,317.8,130.9,77,24,32.6,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0
34,A,NORWAY,UEFA,PHILIPPINES,6?€0,WIN,12,4_3_3,FW,Substitutions,7,7,100%,0,3,2,2,2,100%,1,0,1,2,0,19,0,0,1,0,6,12,10,0,0,0,0,0,4,0,0,0,1,1,6,3,1,1,2979,667.3,1111.2,848.1,168.3,184.4,65,19,30.6,6,4,3,3,0,66.66666667
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,DF,STARTING,32,29,91%,0,1,0,9,7,77%,0,0,0,0,0,26,8,0,0,0,5,13,11,0,0,0,3,3,8,2,0,2,4,3,28,3,5,1,8066.2,2944.2,3477.4,1176.9,277.5,190.4,112,30,28.3,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,DF,STARTING,89,84,94%,0,0,0,8,7,87%,5,0,5,2,0,3,0,0,0,0,0,3,1,4,1,5,3,3,2,1,2,3,6,7,2,0,8,9,10114.3,3826.2,4032.6,1955.1,283.2,19.2,152,25,29.9,0,4,3,3,25,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,MF,STARTING,81,72,89%,0,2,1,27,24,88%,0,0,0,1,0,47,33,5,0,0,0,9,30,4,2,1,0,10,19,3,0,6,9,11,20,7,9,6,9993.3,2873.1,4471,2371.4,263.8,15,172,20,24.9,0,4,3,3,50,50
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,MF,STARTING,34,21,62%,0,4,1,12,6,50%,3,2,1,0,0,43,11,18,1,5,6,2,23,3,0,1,0,6,20,1,0,1,1,3,21,11,1,1,10650.9,3651.1,3717.2,2767.1,443.1,73.5,208,30,28.1,0,4,3,3,0,25
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,DF,STARTING,42,32,76%,0,0,0,9,6,66%,2,1,1,0,0,29,6,1,1,0,5,16,10,3,2,5,1,4,3,1,0,1,4,6,15,4,7,5,9731.9,2811.6,4142.9,2295.8,428.2,52.6,179,33,29.3,0,4,3,3,66.66666667,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,FW,STARTING,12,11,92%,0,1,0,5,4,80%,4,1,3,1,0,37,2,1,3,0,28,3,4,1,0,1,1,2,22,0,0,0,0,5,21,16,2,1,7134.3,1984,2868.7,1840.6,409.5,32.1,145,22,28.8,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,DF,STARTING,82,79,96%,0,0,0,12,9,75%,2,0,2,0,0,79,5,1,0,0,0,73,51,3,1,4,0,13,5,1,0,1,7,11,18,4,10,8,10368.5,3575.1,3849.8,2398.2,480.1,65.3,207,32,27.4,0,4,3,3,33.33333333,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,MF,STARTING,30,22,73%,1,7,1,7,5,71%,1,0,1,1,0,79,12,37,6,4,15,5,17,1,1,1,0,4,23,1,0,1,2,12,32,12,2,3,11199.1,3634.1,4151.5,2961,367.3,85.1,224,34,28.7,0,4,3,3,100,14.28571429
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,FW,STARTING,24,10,42%,1,6,2,10,5,50%,3,1,2,0,0,25,1,1,3,0,10,10,8,2,0,6,0,3,24,1,0,2,3,6,25,19,2,7,10608.6,3858.3,3617.5,2392.2,563.3,177.2,184,46,29,0,4,3,3,0,33.33333333
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,FW,STARTING,9,7,78%,0,0,0,1,1,100%,0,0,0,5,0,26,0,9,0,0,17,0,2,1,1,4,0,7,40,2,0,2,0,2,56,29,3,0,8853.7,2646.4,2781,2275.4,848.2,303.7,186,69,31.5,0,4,3,3,100,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,GK,STARTING,18,15,83%,0,0,0,4,1,25%,0,0,0,0,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,4489,3223.5,1001.9,241.1,22,0,25,3,21,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,DF,Substitutions,9,6,67%,0,0,0,1,1,100%,0,0,0,0,0,10,1,0,0,0,1,8,4,2,0,0,0,2,3,0,0,0,0,3,6,1,1,2,2835.1,724.9,1057.2,809.7,187.4,56.1,53,13,28.5,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,DF,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,MF,Substitutions,2,2,100%,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,1,3,1,0,1,0,0,2,1,0,0,1068.5,219.3,270.5,457.6,99.2,21.9,27,7,27,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1,9,0,0,0,0,0,0,2,4,0,0,0,0,0,5,4,0,0,2418.5,688.8,943.5,543.4,108.8,134,46,12,28.9,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,FW,Substitutions,14,13,93%,0,4,0,5,3,60%,0,0,0,3,0,18,2,1,1,0,9,5,6,1,0,0,0,1,8,0,0,0,0,2,3,3,0,1,4247.2,1456.8,1556.6,911.4,262.5,59.9,85,21,26,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,GK,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,DF,Substitutions,4,2,50%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,2,1,0,919.2,232.8,332.5,301.1,52.7,0,18,3,29,0,4,3,3,0,0
18,A,NORWAY,UEFA,SWITZERLAND,0?€0,DRAW,12,4_3_3,FW,Substitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0
17,A,PHILIPPINES,AFC,NEW ZELAND,1?€0,WIN,46,3_5_2,GK,STARTING,39,10,26%,0,0,0,30,8,26%,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,19,0,4718.1,3518.3,919.6,237.3,36.3,6.6,32,4,28.4,1,3,5,2,0,0
17,A,PHILIPPINES,AFC,NEW ZELAND,1?€0,WIN,46,3_5_2,DF,STARTING,15,11,73%,0,0,0,3,1,33%,0,0,0,0,0,11,3,8,0,0,0,0,0,0,0,3,2,1,12,2,0,2,3,10,57,8,2,3,9892.9,2829.4,4111.5,2577.1,322.5,52.4,197,25,26.6,1,3,5,2,0,0
17,A,PHILIPPINES,AFC,NEW ZELAND,1?€0,WIN,46,3_5_2,MF,STARTING,31,24,77%,1,0,0,11,7,63%,2,2,0,0,0,10,6,4,0,0,0,0,2,4,1,2,2,12,33,2,0,2,7,16,41,20,4,9,11345.9,2887.5,4883.3,3050.9,451.6,71.5,203,30,27.8,1,3,5,2,25,0
17,A,PHILIPPINES,AFC,NEW ZELAND,1?€0,WIN,46,3_5_2,DF,STARTING,11,8,73%,0,0,0,6,4,66%,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,8,3,4,0,4,13,7,14,5,7,5,9622.9,3554.7,3956.9,1670.5,314.7,127,156,27,27.8,1,3,5,2,0,0
17,A,PHILIPPINES,AFC,NEW ZELAND,1?€0,WIN,46,3_5_2,FW,STARTING,16,6,38%,0,0,0,2,0,0%,1,1,0,1,1,30,1,15,1,2,10,1,7,0,0,2,1,3,25,5,0,6,1,3,17,12,3,1,10003.6,2861,3971.4,2680,382.1,109,216,33,29.6,1,3,5,2,0,0
17,A,PHILIPPINES,AFC,NEW ZELAND,1?€0,WIN,46,3_5_2,MF,STARTING,10,5,50%,0,2,1,3,1,33%,0,0,0,0,0,21,2,3,1,3,2,10,5,5,2,6,0,13,32,1,0,1,4,7,20,13,4,6,8030.3,2131.3,3193.7,1961,596.7,148.6,170,50,28.6,1,3,5,2,40,50
17,A,PHILIPPINES,AFC,NEW ZELAND,1?€0,WIN,46,3_5_2,DF,STARTING,12,7,58%,2,2,0,8,2,25%,0,0,0,0,0,6,1,0,0,0,0,5,2,3,0,0,0,1,4,1,0,1,9,3,7,2,2,7,9374.5,3575.4,4054.5,1381.8,214.7,149.1,125,23,28,1,3,5,2,0,0
17,A,PHILIPPINES,AFC,NEW ZELAND,1?€0,WIN,46,3_5_2,DF,STARTING,21,12,57%,0,1,0,14,10,71%,0,0,0,0,0,5,1,1,0,0,2,1,2,4,1,8,0,9,11,5,0,5,10,4,23,11,7,8,10261.3,3288.8,3717.7,2391.9,630,232.9,204,53,29.2,1,3,5,2,25,0
